json_file_path,consumer,consumer_scope,scope_alignment,signalt_irrigation_source,consumer_ready,redundant_with,added_value,quality_risk,notes,row_key,stage,stage_known,file_exists,file_bytes,irrigability_bucket,irrigability_reasons,stage_expected_signal_types,stage_required_capabilities,stage_registered_consumer_ids,stage_declared_consumer_ids,stage_declared_consumer_count,stage_registered_consumer_count,stage_declared_capabilities_union,stage_declared_allowed_signal_types_union,stage_declared_min_confidence_min,stage_declared_max_signals_per_query_max,stage_expected_signal_types_covered_by_declared,stage_expected_signal_types_uncovered_by_declared,stage_required_capabilities_covered_by_declared,stage_required_capabilities_missing_in_declared,stage_has_registered_consumer,stage_has_declared_equipped_consumer,stage_signal_vocab_mismatch,stage_capability_vocab_mismatch
_registry/keywords/by_policy_area/PA02.json,IndustrialPolicyProcessor._detect_policy_areas,Phase_02,PARTIAL,Signalt.KeywordExtraction,YES,None,YES,LOW,,61654da7a3ff16630f3b3830a27353d73ef77fde,phase_02,True,True,3459,definitely_not,"[""scope_alignment=PARTIAL""]","[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""NER_EXTRACTION"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]","[""phase_2_enrichment""]","[""EvidenceNexus"",""IrrigationSynchronizer"",""SignalEnhancementIntegrator""]",3,1,"[""CAUSAL_INFERENCE"",""FINANCIAL_ANALYSIS"",""GRAPH_CONSTRUCTION"",""INTERDEPENDENCY_VALIDATION"",""NER_EXTRACTION"",""NUMERIC_PARSING"",""SEMANTIC_PROCESSING"",""TABLE_PARSING"",""TEMPORAL_REASONING""]","[""CAUSAL_LINK"",""FINANCIAL_CHAIN"",""INSTITUTIONAL_ENTITY"",""INTERDEPENDENCY_CONTEXT"",""NORMATIVE_REFERENCE"",""PROGRAMMATIC_HIERARCHY"",""QUANTITATIVE_TRIPLET"",""SEMANTIC_RELATIONSHIP"",""STRUCTURAL_MARKER"",""TEMPORAL_MARKER""]",0.0,200,[],"[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""NER_EXTRACTION""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]",True,True,True,False
_registry/keywords/by_policy_area/PA02_violencia_conflicto.json,IndustrialPolicyProcessor._detect_policy_areas,Phase_02,PARTIAL,Signalt.KeywordExtraction,YES,None,YES,LOW,,b5fe3c9743d52fefbeb9a5e1feb5044ea1557475,phase_02,True,True,2978,definitely_not,"[""scope_alignment=PARTIAL""]","[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""NER_EXTRACTION"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]","[""phase_2_enrichment""]","[""EvidenceNexus"",""IrrigationSynchronizer"",""SignalEnhancementIntegrator""]",3,1,"[""CAUSAL_INFERENCE"",""FINANCIAL_ANALYSIS"",""GRAPH_CONSTRUCTION"",""INTERDEPENDENCY_VALIDATION"",""NER_EXTRACTION"",""NUMERIC_PARSING"",""SEMANTIC_PROCESSING"",""TABLE_PARSING"",""TEMPORAL_REASONING""]","[""CAUSAL_LINK"",""FINANCIAL_CHAIN"",""INSTITUTIONAL_ENTITY"",""INTERDEPENDENCY_CONTEXT"",""NORMATIVE_REFERENCE"",""PROGRAMMATIC_HIERARCHY"",""QUANTITATIVE_TRIPLET"",""SEMANTIC_RELATIONSHIP"",""STRUCTURAL_MARKER"",""TEMPORAL_MARKER""]",0.0,200,[],"[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""NER_EXTRACTION""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]",True,True,True,False
_registry/keywords/by_policy_area/PA03.json,IndustrialPolicyProcessor._detect_policy_areas,Phase_02,PARTIAL,Signalt.KeywordExtraction,YES,None,YES,LOW,,cc361369c2bee7f82e10f3dbc3f07f2eeccc6b36,phase_02,True,True,4780,definitely_not,"[""scope_alignment=PARTIAL""]","[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""NER_EXTRACTION"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]","[""phase_2_enrichment""]","[""EvidenceNexus"",""IrrigationSynchronizer"",""SignalEnhancementIntegrator""]",3,1,"[""CAUSAL_INFERENCE"",""FINANCIAL_ANALYSIS"",""GRAPH_CONSTRUCTION"",""INTERDEPENDENCY_VALIDATION"",""NER_EXTRACTION"",""NUMERIC_PARSING"",""SEMANTIC_PROCESSING"",""TABLE_PARSING"",""TEMPORAL_REASONING""]","[""CAUSAL_LINK"",""FINANCIAL_CHAIN"",""INSTITUTIONAL_ENTITY"",""INTERDEPENDENCY_CONTEXT"",""NORMATIVE_REFERENCE"",""PROGRAMMATIC_HIERARCHY"",""QUANTITATIVE_TRIPLET"",""SEMANTIC_RELATIONSHIP"",""STRUCTURAL_MARKER"",""TEMPORAL_MARKER""]",0.0,200,[],"[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""NER_EXTRACTION""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]",True,True,True,False
_registry/keywords/by_policy_area/PA03_ambiente_cambio_climatico.json,IndustrialPolicyProcessor._detect_policy_areas,Phase_02,PARTIAL,Signalt.KeywordExtraction,YES,None,YES,LOW,,b0e944ceb2fa21cc1397ca2f8178f17638123853,phase_02,True,True,4293,definitely_not,"[""scope_alignment=PARTIAL""]","[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""NER_EXTRACTION"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]","[""phase_2_enrichment""]","[""EvidenceNexus"",""IrrigationSynchronizer"",""SignalEnhancementIntegrator""]",3,1,"[""CAUSAL_INFERENCE"",""FINANCIAL_ANALYSIS"",""GRAPH_CONSTRUCTION"",""INTERDEPENDENCY_VALIDATION"",""NER_EXTRACTION"",""NUMERIC_PARSING"",""SEMANTIC_PROCESSING"",""TABLE_PARSING"",""TEMPORAL_REASONING""]","[""CAUSAL_LINK"",""FINANCIAL_CHAIN"",""INSTITUTIONAL_ENTITY"",""INTERDEPENDENCY_CONTEXT"",""NORMATIVE_REFERENCE"",""PROGRAMMATIC_HIERARCHY"",""QUANTITATIVE_TRIPLET"",""SEMANTIC_RELATIONSHIP"",""STRUCTURAL_MARKER"",""TEMPORAL_MARKER""]",0.0,200,[],"[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""NER_EXTRACTION""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]",True,True,True,False
_registry/keywords/by_policy_area/PA04.json,IndustrialPolicyProcessor._detect_policy_areas,Phase_02,PARTIAL,Signalt.KeywordExtraction,YES,None,YES,LOW,,3c68fc0ab019676712c28abcb94be04a999b796c,phase_02,True,True,6458,definitely_not,"[""scope_alignment=PARTIAL""]","[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""NER_EXTRACTION"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]","[""phase_2_enrichment""]","[""EvidenceNexus"",""IrrigationSynchronizer"",""SignalEnhancementIntegrator""]",3,1,"[""CAUSAL_INFERENCE"",""FINANCIAL_ANALYSIS"",""GRAPH_CONSTRUCTION"",""INTERDEPENDENCY_VALIDATION"",""NER_EXTRACTION"",""NUMERIC_PARSING"",""SEMANTIC_PROCESSING"",""TABLE_PARSING"",""TEMPORAL_REASONING""]","[""CAUSAL_LINK"",""FINANCIAL_CHAIN"",""INSTITUTIONAL_ENTITY"",""INTERDEPENDENCY_CONTEXT"",""NORMATIVE_REFERENCE"",""PROGRAMMATIC_HIERARCHY"",""QUANTITATIVE_TRIPLET"",""SEMANTIC_RELATIONSHIP"",""STRUCTURAL_MARKER"",""TEMPORAL_MARKER""]",0.0,200,[],"[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""NER_EXTRACTION""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]",True,True,True,False
_registry/keywords/by_policy_area/PA04_derechos_economicos_sociales_culturales.json,IndustrialPolicyProcessor._detect_policy_areas,Phase_02,PARTIAL,Signalt.KeywordExtraction,YES,None,YES,LOW,,9f7b72bdbb38b6f1753ca5a29a5ade6dcbad69e2,phase_02,True,True,6038,definitely_not,"[""scope_alignment=PARTIAL""]","[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""NER_EXTRACTION"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]","[""phase_2_enrichment""]","[""EvidenceNexus"",""IrrigationSynchronizer"",""SignalEnhancementIntegrator""]",3,1,"[""CAUSAL_INFERENCE"",""FINANCIAL_ANALYSIS"",""GRAPH_CONSTRUCTION"",""INTERDEPENDENCY_VALIDATION"",""NER_EXTRACTION"",""NUMERIC_PARSING"",""SEMANTIC_PROCESSING"",""TABLE_PARSING"",""TEMPORAL_REASONING""]","[""CAUSAL_LINK"",""FINANCIAL_CHAIN"",""INSTITUTIONAL_ENTITY"",""INTERDEPENDENCY_CONTEXT"",""NORMATIVE_REFERENCE"",""PROGRAMMATIC_HIERARCHY"",""QUANTITATIVE_TRIPLET"",""SEMANTIC_RELATIONSHIP"",""STRUCTURAL_MARKER"",""TEMPORAL_MARKER""]",0.0,200,[],"[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""NER_EXTRACTION""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]",True,True,True,False
_registry/keywords/by_policy_area/PA05.json,IndustrialPolicyProcessor._detect_policy_areas,Phase_02,PARTIAL,Signalt.KeywordExtraction,YES,None,YES,LOW,,6ead635f155a34938a45bfb96da2ecdea9fd1b55,phase_02,True,True,5229,definitely_not,"[""scope_alignment=PARTIAL""]","[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""NER_EXTRACTION"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]","[""phase_2_enrichment""]","[""EvidenceNexus"",""IrrigationSynchronizer"",""SignalEnhancementIntegrator""]",3,1,"[""CAUSAL_INFERENCE"",""FINANCIAL_ANALYSIS"",""GRAPH_CONSTRUCTION"",""INTERDEPENDENCY_VALIDATION"",""NER_EXTRACTION"",""NUMERIC_PARSING"",""SEMANTIC_PROCESSING"",""TABLE_PARSING"",""TEMPORAL_REASONING""]","[""CAUSAL_LINK"",""FINANCIAL_CHAIN"",""INSTITUTIONAL_ENTITY"",""INTERDEPENDENCY_CONTEXT"",""NORMATIVE_REFERENCE"",""PROGRAMMATIC_HIERARCHY"",""QUANTITATIVE_TRIPLET"",""SEMANTIC_RELATIONSHIP"",""STRUCTURAL_MARKER"",""TEMPORAL_MARKER""]",0.0,200,[],"[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""NER_EXTRACTION""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]",True,True,True,False
_registry/keywords/by_policy_area/PA05_victimas_paz.json,IndustrialPolicyProcessor._detect_policy_areas,Phase_02,PARTIAL,Signalt.KeywordExtraction,YES,None,YES,LOW,,71799425a240abf32a9a1e7af71dab23e122edbf,phase_02,True,True,4916,definitely_not,"[""scope_alignment=PARTIAL""]","[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""NER_EXTRACTION"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]","[""phase_2_enrichment""]","[""EvidenceNexus"",""IrrigationSynchronizer"",""SignalEnhancementIntegrator""]",3,1,"[""CAUSAL_INFERENCE"",""FINANCIAL_ANALYSIS"",""GRAPH_CONSTRUCTION"",""INTERDEPENDENCY_VALIDATION"",""NER_EXTRACTION"",""NUMERIC_PARSING"",""SEMANTIC_PROCESSING"",""TABLE_PARSING"",""TEMPORAL_REASONING""]","[""CAUSAL_LINK"",""FINANCIAL_CHAIN"",""INSTITUTIONAL_ENTITY"",""INTERDEPENDENCY_CONTEXT"",""NORMATIVE_REFERENCE"",""PROGRAMMATIC_HIERARCHY"",""QUANTITATIVE_TRIPLET"",""SEMANTIC_RELATIONSHIP"",""STRUCTURAL_MARKER"",""TEMPORAL_MARKER""]",0.0,200,[],"[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""NER_EXTRACTION""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]",True,True,True,False
_registry/keywords/by_policy_area/PA06.json,IndustrialPolicyProcessor._detect_policy_areas,Phase_02,PARTIAL,Signalt.KeywordExtraction,YES,None,YES,LOW,,a7a2971afaa720c80596583f9a78d39132b5550b,phase_02,True,True,5387,definitely_not,"[""scope_alignment=PARTIAL""]","[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""NER_EXTRACTION"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]","[""phase_2_enrichment""]","[""EvidenceNexus"",""IrrigationSynchronizer"",""SignalEnhancementIntegrator""]",3,1,"[""CAUSAL_INFERENCE"",""FINANCIAL_ANALYSIS"",""GRAPH_CONSTRUCTION"",""INTERDEPENDENCY_VALIDATION"",""NER_EXTRACTION"",""NUMERIC_PARSING"",""SEMANTIC_PROCESSING"",""TABLE_PARSING"",""TEMPORAL_REASONING""]","[""CAUSAL_LINK"",""FINANCIAL_CHAIN"",""INSTITUTIONAL_ENTITY"",""INTERDEPENDENCY_CONTEXT"",""NORMATIVE_REFERENCE"",""PROGRAMMATIC_HIERARCHY"",""QUANTITATIVE_TRIPLET"",""SEMANTIC_RELATIONSHIP"",""STRUCTURAL_MARKER"",""TEMPORAL_MARKER""]",0.0,200,[],"[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""NER_EXTRACTION""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]",True,True,True,False
_registry/keywords/by_policy_area/PA06_ninez_adolescencia_juventud.json,IndustrialPolicyProcessor._detect_policy_areas,Phase_02,PARTIAL,Signalt.KeywordExtraction,YES,None,YES,LOW,,37efc287103420ba1cd445985711e2b81f5544c7,phase_02,True,True,4944,definitely_not,"[""scope_alignment=PARTIAL""]","[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""NER_EXTRACTION"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]","[""phase_2_enrichment""]","[""EvidenceNexus"",""IrrigationSynchronizer"",""SignalEnhancementIntegrator""]",3,1,"[""CAUSAL_INFERENCE"",""FINANCIAL_ANALYSIS"",""GRAPH_CONSTRUCTION"",""INTERDEPENDENCY_VALIDATION"",""NER_EXTRACTION"",""NUMERIC_PARSING"",""SEMANTIC_PROCESSING"",""TABLE_PARSING"",""TEMPORAL_REASONING""]","[""CAUSAL_LINK"",""FINANCIAL_CHAIN"",""INSTITUTIONAL_ENTITY"",""INTERDEPENDENCY_CONTEXT"",""NORMATIVE_REFERENCE"",""PROGRAMMATIC_HIERARCHY"",""QUANTITATIVE_TRIPLET"",""SEMANTIC_RELATIONSHIP"",""STRUCTURAL_MARKER"",""TEMPORAL_MARKER""]",0.0,200,[],"[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""NER_EXTRACTION""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]",True,True,True,False
_registry/keywords/by_policy_area/PA07.json,IndustrialPolicyProcessor._detect_policy_areas,Phase_02,PARTIAL,Signalt.KeywordExtraction,YES,None,YES,LOW,,d141c307c484fb1163720ae6ace0efece9d70197,phase_02,True,True,5631,definitely_not,"[""scope_alignment=PARTIAL""]","[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""NER_EXTRACTION"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]","[""phase_2_enrichment""]","[""EvidenceNexus"",""IrrigationSynchronizer"",""SignalEnhancementIntegrator""]",3,1,"[""CAUSAL_INFERENCE"",""FINANCIAL_ANALYSIS"",""GRAPH_CONSTRUCTION"",""INTERDEPENDENCY_VALIDATION"",""NER_EXTRACTION"",""NUMERIC_PARSING"",""SEMANTIC_PROCESSING"",""TABLE_PARSING"",""TEMPORAL_REASONING""]","[""CAUSAL_LINK"",""FINANCIAL_CHAIN"",""INSTITUTIONAL_ENTITY"",""INTERDEPENDENCY_CONTEXT"",""NORMATIVE_REFERENCE"",""PROGRAMMATIC_HIERARCHY"",""QUANTITATIVE_TRIPLET"",""SEMANTIC_RELATIONSHIP"",""STRUCTURAL_MARKER"",""TEMPORAL_MARKER""]",0.0,200,[],"[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""NER_EXTRACTION""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]",True,True,True,False
_registry/keywords/by_policy_area/PA07_tierras_territorios.json,IndustrialPolicyProcessor._detect_policy_areas,Phase_02,PARTIAL,Signalt.KeywordExtraction,YES,None,YES,LOW,,468be69632f7573223c240e59c8d23972a3cb2a6,phase_02,True,True,5198,definitely_not,"[""scope_alignment=PARTIAL""]","[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""NER_EXTRACTION"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]","[""phase_2_enrichment""]","[""EvidenceNexus"",""IrrigationSynchronizer"",""SignalEnhancementIntegrator""]",3,1,"[""CAUSAL_INFERENCE"",""FINANCIAL_ANALYSIS"",""GRAPH_CONSTRUCTION"",""INTERDEPENDENCY_VALIDATION"",""NER_EXTRACTION"",""NUMERIC_PARSING"",""SEMANTIC_PROCESSING"",""TABLE_PARSING"",""TEMPORAL_REASONING""]","[""CAUSAL_LINK"",""FINANCIAL_CHAIN"",""INSTITUTIONAL_ENTITY"",""INTERDEPENDENCY_CONTEXT"",""NORMATIVE_REFERENCE"",""PROGRAMMATIC_HIERARCHY"",""QUANTITATIVE_TRIPLET"",""SEMANTIC_RELATIONSHIP"",""STRUCTURAL_MARKER"",""TEMPORAL_MARKER""]",0.0,200,[],"[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""NER_EXTRACTION""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]",True,True,True,False
_registry/keywords/by_policy_area/PA08.json,IndustrialPolicyProcessor._detect_policy_areas,Phase_02,PARTIAL,Signalt.KeywordExtraction,YES,None,YES,LOW,,0f9f891c0c026545897c28356a0ba5af65a0f1eb,phase_02,True,True,5483,definitely_not,"[""scope_alignment=PARTIAL""]","[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""NER_EXTRACTION"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]","[""phase_2_enrichment""]","[""EvidenceNexus"",""IrrigationSynchronizer"",""SignalEnhancementIntegrator""]",3,1,"[""CAUSAL_INFERENCE"",""FINANCIAL_ANALYSIS"",""GRAPH_CONSTRUCTION"",""INTERDEPENDENCY_VALIDATION"",""NER_EXTRACTION"",""NUMERIC_PARSING"",""SEMANTIC_PROCESSING"",""TABLE_PARSING"",""TEMPORAL_REASONING""]","[""CAUSAL_LINK"",""FINANCIAL_CHAIN"",""INSTITUTIONAL_ENTITY"",""INTERDEPENDENCY_CONTEXT"",""NORMATIVE_REFERENCE"",""PROGRAMMATIC_HIERARCHY"",""QUANTITATIVE_TRIPLET"",""SEMANTIC_RELATIONSHIP"",""STRUCTURAL_MARKER"",""TEMPORAL_MARKER""]",0.0,200,[],"[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""NER_EXTRACTION""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]",True,True,True,False
_registry/keywords/by_policy_area/PA08_lideres_defensores.json,IndustrialPolicyProcessor._detect_policy_areas,Phase_02,PARTIAL,Signalt.KeywordExtraction,YES,None,YES,LOW,,3931275594da7805f62d10a6c4333e7ee182aee9,phase_02,True,True,4992,definitely_not,"[""scope_alignment=PARTIAL""]","[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""NER_EXTRACTION"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]","[""phase_2_enrichment""]","[""EvidenceNexus"",""IrrigationSynchronizer"",""SignalEnhancementIntegrator""]",3,1,"[""CAUSAL_INFERENCE"",""FINANCIAL_ANALYSIS"",""GRAPH_CONSTRUCTION"",""INTERDEPENDENCY_VALIDATION"",""NER_EXTRACTION"",""NUMERIC_PARSING"",""SEMANTIC_PROCESSING"",""TABLE_PARSING"",""TEMPORAL_REASONING""]","[""CAUSAL_LINK"",""FINANCIAL_CHAIN"",""INSTITUTIONAL_ENTITY"",""INTERDEPENDENCY_CONTEXT"",""NORMATIVE_REFERENCE"",""PROGRAMMATIC_HIERARCHY"",""QUANTITATIVE_TRIPLET"",""SEMANTIC_RELATIONSHIP"",""STRUCTURAL_MARKER"",""TEMPORAL_MARKER""]",0.0,200,[],"[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""NER_EXTRACTION""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]",True,True,True,False
_registry/keywords/by_policy_area/PA09.json,IndustrialPolicyProcessor._detect_policy_areas,Phase_02,PARTIAL,Signalt.KeywordExtraction,YES,None,YES,LOW,,cf958633c9c58057dab8ababa15eeb82a8f08fa4,phase_02,True,True,6087,definitely_not,"[""scope_alignment=PARTIAL""]","[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""NER_EXTRACTION"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]","[""phase_2_enrichment""]","[""EvidenceNexus"",""IrrigationSynchronizer"",""SignalEnhancementIntegrator""]",3,1,"[""CAUSAL_INFERENCE"",""FINANCIAL_ANALYSIS"",""GRAPH_CONSTRUCTION"",""INTERDEPENDENCY_VALIDATION"",""NER_EXTRACTION"",""NUMERIC_PARSING"",""SEMANTIC_PROCESSING"",""TABLE_PARSING"",""TEMPORAL_REASONING""]","[""CAUSAL_LINK"",""FINANCIAL_CHAIN"",""INSTITUTIONAL_ENTITY"",""INTERDEPENDENCY_CONTEXT"",""NORMATIVE_REFERENCE"",""PROGRAMMATIC_HIERARCHY"",""QUANTITATIVE_TRIPLET"",""SEMANTIC_RELATIONSHIP"",""STRUCTURAL_MARKER"",""TEMPORAL_MARKER""]",0.0,200,[],"[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""NER_EXTRACTION""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]",True,True,True,False
_registry/keywords/by_policy_area/PA09_crisis_PPL.json,IndustrialPolicyProcessor._detect_policy_areas,Phase_02,PARTIAL,Signalt.KeywordExtraction,YES,None,YES,LOW,,f80c83e052ee6e85bad0d38f447aca429f6979e1,phase_02,True,True,5593,definitely_not,"[""scope_alignment=PARTIAL""]","[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""NER_EXTRACTION"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]","[""phase_2_enrichment""]","[""EvidenceNexus"",""IrrigationSynchronizer"",""SignalEnhancementIntegrator""]",3,1,"[""CAUSAL_INFERENCE"",""FINANCIAL_ANALYSIS"",""GRAPH_CONSTRUCTION"",""INTERDEPENDENCY_VALIDATION"",""NER_EXTRACTION"",""NUMERIC_PARSING"",""SEMANTIC_PROCESSING"",""TABLE_PARSING"",""TEMPORAL_REASONING""]","[""CAUSAL_LINK"",""FINANCIAL_CHAIN"",""INSTITUTIONAL_ENTITY"",""INTERDEPENDENCY_CONTEXT"",""NORMATIVE_REFERENCE"",""PROGRAMMATIC_HIERARCHY"",""QUANTITATIVE_TRIPLET"",""SEMANTIC_RELATIONSHIP"",""STRUCTURAL_MARKER"",""TEMPORAL_MARKER""]",0.0,200,[],"[""PATTERN_ENRICHMENT"",""KEYWORD_ENRICHMENT"",""ENTITY_ENRICHMENT""]","[""NER_EXTRACTION""]","[""ENTITY_LINKING"",""KEYWORD_MATCHING"",""PATTERN_MATCHING"",""REGEX_ENGINE"",""TF_IDF""]",True,True,True,False
